Pecha ID, Title, Author, Source ID, Creation Date, Last Update
I60B9F0FF,གྲུབ་མཆོག་ས་ར་ཧ་པའི་སྙིང་ཐིག་ཟབ་མོ་དང་ཉེ་བརྒྱུད་གཅོད་ཀྱི་ཁྲིད་ཡིག་གསལ་བར་བཀོད་པ་ལེགས་བཤད་བདུད་རྩིའི་རོལ་མཚོ།,པདྨ་ལུང་རྟོགས་རྒྱ་མཚོ།,http://purl.bdrc.io/resource/W8LS77440,2023-07-11 14:03:25.439376+00:00,2023-07-11 14:03:25.439387+00:00
I81C6E881,གཞོན་ནུ་ཟླ་མེད་ཀྱི་གཏམ་རྒྱུད།,མདོ་མཁར་ཞབས་དྲུང་ཚེ་རིང་དབང་རྒྱལ།,http://purl.bdrc.io/resource/W1KG6044,2023-07-11 14:09:58.550339+00:00,2023-07-11 14:09:58.550350+00:00
IFEE00F09,དྲན་ཐོ་སྨིན་དྲུག་སྐེ་འཁྱོག,པདྨ་འབུམ།,http://purl.bdrc.io/resource/W00EGS1016925,2023-07-11 14:12:12.939677+00:00,2023-07-11 14:12:12.939689+00:00
I9A3536C3,གྲུབ་མཐའ་ཀུན་བཟང་ཞིང་གི་ཉི་མ་ལུང་རིགས་རྒྱ་མཚོ་སྐྱེ་དགུའི་རེ་སྐོང་།,འཇམ་དབྱངས་བཞད་པ ༠༡་ངག་དབང་བརྩོན་འགྲུས།,http://purl.bdrc.io/resource/W1KG25240,2023-07-11 14:18:04.900711+00:00,2023-07-11 14:18:04.900723+00:00
I77B4CC78,གྲུབ་མཐའ་ཀུན་བཟང་ཞིང་གི་ཉི་མ་ལུང་རིགས་རྒྱ་མཚོ་སྐྱེ་དགུའི་རེ་སྐོང་།,འཇམ་དབྱངས་བཞད་པ ༠༡་ངག་དབང་བརྩོན་འགྲུས།,http://purl.bdrc.io/resource/W1KG25240,2023-07-11 14:27:43.416141+00:00,2023-07-11 14:27:43.416153+00:00
I295508E3,རི་ཆོས་མཚམས་ཀྱི་ཞལ་གདམས།,གནས་མདོ་ཀརྨ་ཆགས་མེད།,http://purl.bdrc.io/resource/W23700,2023-07-11 14:36:39.534902+00:00,2023-07-11 14:36:39.534914+00:00
IF6F8376F,གྲུབ་མཆོག་ས་ར་ཧ་པའི་སྙིང་ཐིག་ཟབ་མོ་དང་ཉེ་བརྒྱུད་གཅོད་ཀྱི་ཁྲིད་ཡིག་གསལ་བར་བཀོད་པ་ལེགས་བཤད་བདུད་རྩིའི་རོལ་མཚོ།,པདྨ་ལུང་རྟོགས་རྒྱ་མཚོ།,http://purl.bdrc.io/resource/W8LS77440,2023-07-11 14:42:32.774659+00:00,2023-07-11 14:42:32.774671+00:00
I95A2AD92,གཞོན་ནུ་ཟླ་མེད་ཀྱི་གཏམ་རྒྱུད།,མདོ་མཁར་ཞབས་དྲུང་ཚེ་རིང་དབང་རྒྱལ།,http://purl.bdrc.io/resource/W1KG6044,2023-07-11 14:49:08.723284+00:00,2023-07-11 14:49:08.723296+00:00
I38F55D56,དྲན་ཐོ་སྨིན་དྲུག་སྐེ་འཁྱོག,པདྨ་འབུམ།,http://purl.bdrc.io/resource/W00EGS1016925,2023-07-11 14:51:38.515111+00:00,2023-07-11 14:51:38.515122+00:00
I95508856,དྲན་ཐོ་སྨིན་དྲུག་སྐེ་འཁྱོག,པདྨ་འབུམ།,http://purl.bdrc.io/resource/W00EGS1016925,2023-07-11 14:55:14.688653+00:00,2023-07-11 14:55:14.688665+00:00
I39903DD4,གྲུབ་མཐའ་ཀུན་བཟང་ཞིང་གི་ཉི་མ་ལུང་རིགས་རྒྱ་མཚོ་སྐྱེ་དགུའི་རེ་སྐོང་།,འཇམ་དབྱངས་བཞད་པ ༠༡་ངག་དབང་བརྩོན་འགྲུས།,http://purl.bdrc.io/resource/W1KG25240,2023-07-11 15:00:32.977052+00:00,2023-07-11 15:00:32.977058+00:00
I67FD4C83,རི་ཆོས་མཚམས་ཀྱི་ཞལ་གདམས།,གནས་མདོ་ཀརྨ་ཆགས་མེད།,http://purl.bdrc.io/resource/W23700,2023-07-11 15:08:17.286106+00:00,2023-07-11 15:08:17.286117+00:00
IB140AA09,གྲུབ་མཆོག་ས་ར་ཧ་པའི་སྙིང་ཐིག་ཟབ་མོ་དང་ཉེ་བརྒྱུད་གཅོད་ཀྱི་ཁྲིད་ཡིག་གསལ་བར་བཀོད་པ་ལེགས་བཤད་བདུད་རྩིའི་རོལ་མཚོ།,བདུད་འཇོམས་གླིང་པ།,http://purl.bdrc.io/resource/W8LS77440,2023-07-11 15:13:58.298768+00:00,2023-07-11 15:13:58.298779+00:00
I100EFEFE,གཞོན་ནུ་ཟླ་མེད་ཀྱི་གཏམ་རྒྱུད།,མདོ་མཁར་ཞབས་དྲུང་ཚེ་རིང་དབང་རྒྱལ།,http://purl.bdrc.io/resource/W1KG6044,2023-07-11 15:20:09.964936+00:00,2023-07-11 15:20:09.964946+00:00
I760E1532,གཞོན་ནུ་ཟླ་མེད་ཀྱི་གཏམ་རྒྱུད།,མདོ་མཁར་ཞབས་དྲུང་ཚེ་རིང་དབང་རྒྱལ།,http://purl.bdrc.io/resource/W1KG6044,2023-07-11 15:25:07.430966+00:00,2023-07-11 15:25:07.430977+00:00
IC6D9AA3B,དྲན་ཐོ་སྨིན་དྲུག་སྐེ་འཁྱོག,པདྨ་འབུམ།,http://purl.bdrc.io/resource/W00EGS1016925,2023-07-11 15:27:26.376523+00:00,2023-07-11 15:27:26.376533+00:00
ICA9A3A6B,གྲུབ་མཐའ་ཀུན་བཟང་ཞིང་གི་ཉི་མ་ལུང་རིགས་རྒྱ་མཚོ་སྐྱེ་དགུའི་རེ་སྐོང་།,འཇམ་དབྱངས་བཞད་པ ༠༡་ངག་དབང་བརྩོན་འགྲུས།,http://purl.bdrc.io/resource/W1KG25240,2023-07-11 15:33:18.373011+00:00,2023-07-11 15:33:18.373020+00:00
I8A3EAD7C,རི་ཆོས་མཚམས་ཀྱི་ཞལ་གདམས།,གནས་མདོ་ཀརྨ་ཆགས་མེད།,http://purl.bdrc.io/resource/W23700,2023-07-11 15:41:46.275734+00:00,2023-07-11 15:41:46.275745+00:00
I400BF9F8,གྲུབ་མཆོག་ས་ར་ཧ་པའི་སྙིང་ཐིག་ཟབ་མོ་དང་ཉེ་བརྒྱུད་གཅོད་ཀྱི་ཁྲིད་ཡིག་གསལ་བར་བཀོད་པ་ལེགས་བཤད་བདུད་རྩིའི་རོལ་མཚོ།,པདྨ་ལུང་རྟོགས་རྒྱ་མཚོ།,http://purl.bdrc.io/resource/W8LS77440,2023-07-11 15:47:42.151308+00:00,2023-07-11 15:47:42.151320+00:00
I3565B8FA,གྲུབ་མཆོག་ས་ར་ཧ་པའི་སྙིང་ཐིག་ཟབ་མོ་དང་ཉེ་བརྒྱུད་གཅོད་ཀྱི་ཁྲིད་ཡིག་གསལ་བར་བཀོད་པ་ལེགས་བཤད་བདུད་རྩིའི་རོལ་མཚོ།,པདྨ་ལུང་རྟོགས་རྒྱ་མཚོ།,http://purl.bdrc.io/resource/W8LS77440,2023-07-11 15:53:43.204063+00:00,2023-07-11 15:53:43.204071+00:00
IBBA5A0C6,གཞོན་ནུ་ཟླ་མེད་ཀྱི་གཏམ་རྒྱུད།,མདོ་མཁར་ཞབས་དྲུང་ཚེ་རིང་དབང་རྒྱལ།,http://purl.bdrc.io/resource/W1KG6044,2023-07-11 15:59:56.921484+00:00,2023-07-11 15:59:56.921495+00:00
IDBDD9BA1,དྲན་ཐོ་སྨིན་དྲུག་སྐེ་འཁྱོག,པདྨ་འབུམ།,http://purl.bdrc.io/resource/W00EGS1016925,2023-07-11 16:02:07.400289+00:00,2023-07-11 16:02:07.400300+00:00
I7E0E3B40,གྲུབ་མཐའ་ཀུན་བཟང་ཞིང་གི་ཉི་མ་ལུང་རིགས་རྒྱ་མཚོ་སྐྱེ་དགུའི་རེ་སྐོང་།,འཇམ་དབྱངས་བཞད་པ ༠༡་ངག་དབང་བརྩོན་འགྲུས།,http://purl.bdrc.io/resource/W1KG25240,2023-07-11 16:08:07.150629+00:00,2023-07-11 16:08:07.150641+00:00
I83C76ACA,རི་ཆོས་མཚམས་ཀྱི་ཞལ་གདམས།,གནས་མདོ་ཀརྨ་ཆགས་མེད།,http://purl.bdrc.io/resource/W23700,2023-07-11 16:16:43.109873+00:00,2023-07-11 16:16:43.109885+00:00
IBCCD086C,རི་ཆོས་མཚམས་ཀྱི་ཞལ་གདམས།,གནས་མདོ་ཀརྨ་ཆགས་མེད།,http://purl.bdrc.io/resource/W23700,2023-07-11 16:22:26.499791+00:00,2023-07-11 16:22:26.499802+00:00
I406A2DFC,གྲུབ་མཆོག་ས་ར་ཧ་པའི་སྙིང་ཐིག་ཟབ་མོ་དང་ཉེ་བརྒྱུད་གཅོད་ཀྱི་ཁྲིད་ཡིག་གསལ་བར་བཀོད་པ་ལེགས་བཤད་བདུད་རྩིའི་རོལ་མཚོ།,བདུད་འཇོམས་གླིང་པ།,http://purl.bdrc.io/resource/W8LS77440,2023-07-11 16:28:50.557290+00:00,2023-07-11 16:28:50.557302+00:00
I4194FE06,གཞོན་ནུ་ཟླ་མེད་ཀྱི་གཏམ་རྒྱུད།,མདོ་མཁར་ཞབས་དྲུང་ཚེ་རིང་དབང་རྒྱལ།,http://purl.bdrc.io/resource/W1KG6044,2023-07-11 16:35:06.642192+00:00,2023-07-11 16:35:06.642203+00:00
ICD094374,དྲན་ཐོ་སྨིན་དྲུག་སྐེ་འཁྱོག,པདྨ་འབུམ།,http://purl.bdrc.io/resource/W00EGS1016925,2023-07-11 16:37:13.334552+00:00,2023-07-11 16:37:13.334564+00:00
I149A3491,གྲུབ་མཐའ་ཀུན་བཟང་ཞིང་གི་ཉི་མ་ལུང་རིགས་རྒྱ་མཚོ་སྐྱེ་དགུའི་རེ་སྐོང་།,འཇམ་དབྱངས་བཞད་པ ༠༡་ངག་དབང་བརྩོན་འགྲུས།,http://purl.bdrc.io/resource/W1KG25240,2023-07-11 16:43:08.960787+00:00,2023-07-11 16:43:08.960799+00:00
IDF1E6539,གྲུབ་མཐའ་ཀུན་བཟང་ཞིང་གི་ཉི་མ་ལུང་རིགས་རྒྱ་མཚོ་སྐྱེ་དགུའི་རེ་སྐོང་།,འཇམ་དབྱངས་བཞད་པ ༠༡་ངག་དབང་བརྩོན་འགྲུས།,http://purl.bdrc.io/resource/W1KG25240,2023-07-11 16:52:47.956019+00:00,2023-07-11 16:52:47.956031+00:00
I64D10E68,རི་ཆོས་མཚམས་ཀྱི་ཞལ་གདམས།,གནས་མདོ་ཀརྨ་ཆགས་མེད།,http://purl.bdrc.io/resource/W23700,2023-07-11 17:01:40.984448+00:00,2023-07-11 17:01:40.984460+00:00
I7677F237,གྲུབ་མཆོག་ས་ར་ཧ་པའི་སྙིང་ཐིག་ཟབ་མོ་དང་ཉེ་བརྒྱུད་གཅོད་ཀྱི་ཁྲིད་ཡིག་གསལ་བར་བཀོད་པ་ལེགས་བཤད་བདུད་རྩིའི་རོལ་མཚོ།,བདུད་འཇོམས་གླིང་པ།,http://purl.bdrc.io/resource/W8LS77440,2023-07-11 17:07:31.515623+00:00,2023-07-11 17:07:31.515635+00:00
IA7DD4F48,གཞོན་ནུ་ཟླ་མེད་ཀྱི་གཏམ་རྒྱུད།,མདོ་མཁར་ཞབས་དྲུང་ཚེ་རིང་དབང་རྒྱལ།,http://purl.bdrc.io/resource/W1KG6044,2023-07-11 17:14:05.939352+00:00,2023-07-11 17:14:05.939367+00:00
I797CFABD,དྲན་ཐོ་སྨིན་དྲུག་སྐེ་འཁྱོག,པདྨ་འབུམ།,http://purl.bdrc.io/resource/W00EGS1016925,2023-07-11 17:16:38.014340+00:00,2023-07-11 17:16:38.014351+00:00
ICE22FCD6,དྲན་ཐོ་སྨིན་དྲུག་སྐེ་འཁྱོག,པདྨ་འབུམ།,http://purl.bdrc.io/resource/W00EGS1016925,2023-07-11 17:20:18.990937+00:00,2023-07-11 17:20:18.990945+00:00
I70B87FFB,གྲུབ་མཐའ་ཀུན་བཟང་ཞིང་གི་ཉི་མ་ལུང་རིགས་རྒྱ་མཚོ་སྐྱེ་དགུའི་རེ་སྐོང་།,འཇམ་དབྱངས་བཞད་པ ༠༡་ངག་དབང་བརྩོན་འགྲུས།,http://purl.bdrc.io/resource/W1KG25240,2023-07-11 17:25:40.389642+00:00,2023-07-11 17:25:40.389650+00:00
I75F66017,རི་ཆོས་མཚམས་ཀྱི་ཞལ་གདམས།,གནས་མདོ་ཀརྨ་ཆགས་མེད།,http://purl.bdrc.io/resource/W23700,2023-07-11 17:33:27.762149+00:00,2023-07-11 17:33:27.762161+00:00
I9373474A,གྲུབ་མཆོག་ས་ར་ཧ་པའི་སྙིང་ཐིག་ཟབ་མོ་དང་ཉེ་བརྒྱུད་གཅོད་ཀྱི་ཁྲིད་ཡིག་གསལ་བར་བཀོད་པ་ལེགས་བཤད་བདུད་རྩིའི་རོལ་མཚོ།,བདུད་འཇོམས་གླིང་པ།,http://purl.bdrc.io/resource/W8LS77440,2023-07-11 17:39:12.964513+00:00,2023-07-11 17:39:12.964530+00:00
I17AA0E1A,གཞོན་ནུ་ཟླ་མེད་ཀྱི་གཏམ་རྒྱུད།,མདོ་མཁར་ཞབས་དྲུང་ཚེ་རིང་དབང་རྒྱལ།,http://purl.bdrc.io/resource/W1KG6044,2023-07-11 17:45:23.184987+00:00,2023-07-11 17:45:23.184999+00:00
I8CC4D8D6,གཞོན་ནུ་ཟླ་མེད་ཀྱི་གཏམ་རྒྱུད།,མདོ་མཁར་ཞབས་དྲུང་ཚེ་རིང་དབང་རྒྱལ།,http://purl.bdrc.io/resource/W1KG6044,2023-07-11 17:50:43.823537+00:00,2023-07-11 17:50:43.823548+00:00
I3E5362F9,དྲན་ཐོ་སྨིན་དྲུག་སྐེ་འཁྱོག,པདྨ་འབུམ།,http://purl.bdrc.io/resource/W00EGS1016925,2023-07-11 17:53:27.065005+00:00,2023-07-11 17:53:27.065022+00:00
I3B5A2406,གྲུབ་མཐའ་ཀུན་བཟང་ཞིང་གི་ཉི་མ་ལུང་རིགས་རྒྱ་མཚོ་སྐྱེ་དགུའི་རེ་སྐོང་།,འཇམ་དབྱངས་བཞད་པ ༠༡་ངག་དབང་བརྩོན་འགྲུས།,http://purl.bdrc.io/resource/W1KG25240,2023-07-11 17:58:32.515154+00:00,2023-07-11 17:58:32.515163+00:00
IFC51F76C,རི་ཆོས་མཚམས་ཀྱི་ཞལ་གདམས།,གནས་མདོ་ཀརྨ་ཆགས་མེད།,http://purl.bdrc.io/resource/W23700,2023-07-11 18:05:49.069731+00:00,2023-07-11 18:05:49.069743+00:00
I32BBE45B,གྲུབ་མཆོག་ས་ར་ཧ་པའི་སྙིང་ཐིག་ཟབ་མོ་དང་ཉེ་བརྒྱུད་གཅོད་ཀྱི་ཁྲིད་ཡིག་གསལ་བར་བཀོད་པ་ལེགས་བཤད་བདུད་རྩིའི་རོལ་མཚོ།,པདྨ་ལུང་རྟོགས་རྒྱ་མཚོ།,http://purl.bdrc.io/resource/W8LS77440,2023-07-11 18:10:09.826651+00:00,2023-07-11 18:10:09.826661+00:00
IAEA1FF63,གྲུབ་མཆོག་ས་ར་ཧ་པའི་སྙིང་ཐིག་ཟབ་མོ་དང་ཉེ་བརྒྱུད་གཅོད་ཀྱི་ཁྲིད་ཡིག་གསལ་བར་བཀོད་པ་ལེགས་བཤད་བདུད་རྩིའི་རོལ་མཚོ།,བདུད་འཇོམས་གླིང་པ།,http://purl.bdrc.io/resource/W8LS77440,2023-07-11 18:14:28.546120+00:00,2023-07-11 18:14:28.546131+00:00
ICAA88709,གཞོན་ནུ་ཟླ་མེད་ཀྱི་གཏམ་རྒྱུད།,མདོ་མཁར་ཞབས་དྲུང་ཚེ་རིང་དབང་རྒྱལ།,http://purl.bdrc.io/resource/W1KG6044,2023-07-11 18:18:24.888287+00:00,2023-07-11 18:18:24.888296+00:00
I9DBD706E,དྲན་ཐོ་སྨིན་དྲུག་སྐེ་འཁྱོག,པདྨ་འབུམ།,http://purl.bdrc.io/resource/W00EGS1016925,2023-07-11 18:21:17.700813+00:00,2023-07-11 18:21:17.700822+00:00
IED4E0BB8,གྲུབ་མཐའ་ཀུན་བཟང་ཞིང་གི་ཉི་མ་ལུང་རིགས་རྒྱ་མཚོ་སྐྱེ་དགུའི་རེ་སྐོང་།,འཇམ་དབྱངས་བཞད་པ ༠༡་ངག་དབང་བརྩོན་འགྲུས།,http://purl.bdrc.io/resource/W1KG25240,2023-07-11 18:26:22.434036+00:00,2023-07-11 18:26:22.434043+00:00
I24503204,རི་ཆོས་མཚམས་ཀྱི་ཞལ་གདམས།,གནས་མདོ་ཀརྨ་ཆགས་མེད།,http://purl.bdrc.io/resource/W23700,2023-07-11 18:32:35.901016+00:00,2023-07-11 18:32:35.901026+00:00
I1A4CAAFD,གྲུབ་མཐའ་ཀུན་བཟང་ཞིང་གི་ཉི་མ་ལུང་རིགས་རྒྱ་མཚོ་སྐྱེ་དགུའི་རེ་སྐོང་།,འཇམ་དབྱངས་བཞད་པ ༠༡་ངག་དབང་བརྩོན་འགྲུས།,http://purl.bdrc.io/resource/W1KG25240,2023-07-11 18:38:40.288682+00:00,2023-07-11 18:38:40.288692+00:00
I37D0C1FB,དྲན་ཐོ་སྨིན་དྲུག་སྐེ་འཁྱོག,པདྨ་འབུམ།,http://purl.bdrc.io/resource/W00EGS1016925,2023-07-11 18:43:35.764418+00:00,2023-07-11 18:43:35.764429+00:00
IF49198DE,བྱང་ཆུབ་ལམ་རིམ་འབྲིང་པོའི་ས་བཅད་ཁ་སྐོང་དང་བཅས་པ།,ཁྲི་བྱང ༠༣་བློ་བཟང་ཡེ་ཤེས་བསྟན་འཛིན་རྒྱ་མཚོ།,http://purl.bdrc.io/resource/W1KG11791,2023-07-12 01:55:08.999258+00:00,2023-07-12 01:55:08.999268+00:00
I9E91FB8B,ལམ་རིམ་མཆན་བཞི་སྦྲགས་མ།སྟོད་ཆ་དང་སྨད་ཆ།,རྟ་ཚག ༠༡་ཆོས་ཀྱི་རྒྱལ་མཚན།,http://purl.bdrc.io/resource/W8LS76595,2023-07-12 02:58:07.727366+00:00,2023-07-12 02:58:07.727375+00:00
I9B427736,གྲུབ་མཐའ་ཀུན་བཟང་ཞིང་གི་ཉི་མ།,འཇམ་དབྱངས་བཞད་པ ༠༡་ངག་དབང་བརྩོན་འགྲུས།,http://purl.bdrc.io/resource/W3CN9717,2023-07-12 03:34:55.198005+00:00,2023-07-12 03:34:55.198014+00:00
I04E89275,བཀའ་འགྱུར། ༼སྡེ་དགེའི་མཚལ་པར་སྤུས་ལེགས།༽,-,http://purl.bdrc.io/resource/W3CN20612,2023-07-11 21:54:38.089644+00:00,2023-07-11 21:54:38.089652+00:00
I6CAEFC3E,གྲུབ་མཐའ་ཀུན་བཟང་ཞིང་གི་ཉི་མ།,འཇམ་དབྱངས་བཞད་པ ༠༡་ངག་དབང་བརྩོན་འགྲུས།,http://purl.bdrc.io/resource/W3CN9717,2023-07-12 04:16:50.162737+00:00,2023-07-12 04:16:50.162750+00:00
I2EBDB840,བྱང་ཆུབ་ལམ་རིམ་འབྲིང་པོའི་ས་བཅད་ཁ་སྐོང་དང་བཅས་པ།,ཁྲི་བྱང ༠༣་བློ་བཟང་ཡེ་ཤེས་བསྟན་འཛིན་རྒྱ་མཚོ།,http://purl.bdrc.io/resource/W1KG11791,2023-07-12 04:28:17.989714+00:00,2023-07-12 04:28:17.989722+00:00
IE8554550,ལམ་རིམ་མཆན་བཞི་སྦྲགས་མ།སྟོད་ཆ་དང་སྨད་ཆ།,འཇམ་དབྱངས་བཞད་པ ༠༡་ངག་དབང་བརྩོན་འགྲུས།,http://purl.bdrc.io/resource/W8LS76595,2023-07-12 04:41:12.434665+00:00,2023-07-12 04:41:12.434673+00:00
I47A4F6F6,-,-,-,2023-07-12 11:56:16.219019,2023-07-12 11:56:16.219035
O18924C77,-,-,-,2023-07-12 11:56:16.219118,2023-07-12 11:56:16.219121
ICC524DF6,-,-,-,2023-07-12 11:56:25.051625,2023-07-12 11:56:25.051635
O21FE8634,-,-,-,2023-07-12 11:56:25.051810,2023-07-12 11:56:25.051814
I07440225,-,-,-,2023-07-12 11:56:50.021417,2023-07-12 11:56:50.021427
O9A79D139,-,-,-,2023-07-12 11:56:50.021551,2023-07-12 11:56:50.021554
IDE94B44A,-,-,-,2023-07-12 11:56:57.731569,2023-07-12 11:56:57.731579
OBBB5594D,-,-,-,2023-07-12 11:56:57.731739,2023-07-12 11:56:57.731743
I90590730,-,-,-,2023-07-12 11:57:54.444568,2023-07-12 11:57:54.444578
O94F0F40B,-,-,-,2023-07-12 11:57:54.444704,2023-07-12 11:57:54.444708
I5C02F5DB,-,-,-,2023-07-12 11:58:02.386932,2023-07-12 11:58:02.386942
O6CC44ACC,-,-,-,2023-07-12 11:58:02.387108,2023-07-12 11:58:02.387112
I62237558,-,-,-,2023-07-12 11:58:23.562119,2023-07-12 11:58:23.562129
O63E99E61,-,-,-,2023-07-12 11:58:23.562256,2023-07-12 11:58:23.562259
ID4851915,-,-,-,2023-07-12 11:58:31.651107,2023-07-12 11:58:31.651116
OEABAB8A8,-,-,-,2023-07-12 11:58:31.651284,2023-07-12 11:58:31.651288
